Fuel_consumption,Accelerator_Pedal_value,Absolute_throttle_position,Engine_speed,Current_Gear,Gear_Selection,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Calculated_road_gradient,Steering_wheel_speed,Steering_wheel_angle
307.2,0.0,14.1,1458,2,5,-0.4,1,-5.0,0,0.0
268.8,0.0,14.1,1160,3,5,-0.3,1,-5.0,0,0.0
320.0,0.0,14.1,1101,3,5,-0.3,2,-5.5,0,-0.8
320.0,0.0,14.5,1123,3,5,-0.4,2,-5.5,0,1.9
320.0,0.0,14.5,1141,3,5,-0.5,2,-5.5,4,3.0
307.2,0.0,14.1,1155,3,5,-0.5,2,-5.5,8,16.2
320.0,0.0,14.1,1174,3,5,-0.4,1,-5.5,0,22.6
307.2,0.0,14.1,1195,3,5,-0.3,1,-5.5,4,25.7
294.4,0.0,14.1,1237,3,5,-0.4,1,-5.5,4,32.9
294.4,0.0,14.1,1270,3,5,-0.4,1,-5.5,4,27.8
281.6,0.0,14.1,1279,3,5,-0.4,2,-5.0,0,32.9
294.4,0.0,14.5,1280,3,5,-0.5,1,-4.5,8,28.6
294.4,0.0,14.5,1257,3,5,-0.4,2,-4.5,0,30.4
294.4,0.0,14.5,1249,3,5,-0.3,1,-4.5,4,27.9
294.4,0.0,14.1,1219,3,5,-0.3,1,-4.5,0,28.3
294.4,0.0,14.1,1188,3,5,-0.3,1,-4.5,8,14.0
358.4,2.0,14.9,1251,3,5,-0.2,1,-3.5,4,8.0
563.2,10.5,16.9,1397,3,5,0.1,1,-2.5,4,0.1
780.8,11.7,18.0,1494,3,5,0.3,1,-2.0,0,-3.0
524.8,0.0,14.5,1394,3,5,0.0,2,-1.0,0,-7.1
281.6,0.0,14.1,1206,3,5,-0.4,2,-0.5,8,-20.3
294.4,0.0,14.1,1138,3,5,-0.7,2,0.0,0,-24.6
307.2,0.0,14.5,1063,3,5,-0.8,2,0.5,0,-25.8
332.8,0.0,14.5,995,3,5,-0.3,1,0.5,8,-39.4
588.8,10.5,17.3,1183,3,5,0.1,1,0.5,4,-41.9
1638.4,19.5,24.3,1920,3,5,1.2,1,0.5,4,-45.1
1561.6,15.2,23.1,1808,3,5,1.0,1,0.5,20,-23.5
1113.6,12.5,19.2,1708,3,5,0.6,1,0.5,4,-21.5
1036.8,16.0,19.2,1743,3,5,0.5,1,0.5,8,-8.8
1497.6,25.8,23.1,1882,3,5,0.8,1,0.5,16,-14.2
2291.2,33.6,39.6,2099,3,5,1.2,1,0.5,0,-4.5
2892.8,29.7,63.9,2360,3,5,1.3,1,0.0,4,-1.6
1894.4,13.3,22.0,2365,3,5,0.6,1,0.0,4,2.7
640.0,0.0,16.5,1945,4,5,-0.2,2,0.0,0,0.4
627.2,0.0,16.1,1853,4,5,-0.9,2,0.0,0,2.9
409.6,0.0,14.9,1540,4,5,-2.0,2,0.0,0,3.3
281.6,0.0,14.1,1157,4,5,-2.2,2,0.0,0,2.6
320.0,0.0,14.1,1005,3,5,-1.4,2,0.0,0,0.9
422.4,0.0,15.3,1070,3,5,-0.5,1,0.0,0,3.7
435.2,0.0,15.3,1068,3,5,0.0,1,0.0,0,2.2
1305.6,16.4,21.6,1724,3,5,0.9,1,0.0,0,1.2
960.0,3.1,17.3,1574,3,5,0.5,2,0.0,0,-0.7
435.2,0.0,14.9,1261,3,5,-0.2,1,0.0,104,-124.8
358.4,0.0,14.9,1147,3,5,-0.8,1,0.0,164,-286.8
665.6,12.9,17.6,1335,3,5,-0.5,1,0.5,88,-205.1
1587.2,21.5,24.7,1782,3,5,1.0,1,1.0,196,-23.2
1920.0,25.0,31.0,1826,3,5,1.2,1,1.0,44,24.9
2380.8,27.3,49.0,1976,3,5,1.3,1,0.5,8,23.6
2636.8,30.1,73.7,2205,3,5,1.4,1,0.5,24,-1.9
3046.4,31.6,80.0,2409,3,5,1.3,1,0.0,4,-6.8
2137.6,12.9,36.9,2602,3,5,0.6,1,0.0,0,-2.7
512.0,0.0,15.3,2112,4,5,-0.2,1,0.5,0,-0.8
678.4,0.0,17.3,1970,4,5,-0.1,1,0.5,8,1.2
2048.0,29.7,29.8,2117,4,5,0.7,1,0.5,0,4.8
2547.2,29.3,56.9,2195,4,5,0.9,1,0.5,0,6.6
2918.4,32.8,80.8,2335,4,5,0.9,1,0.0,8,-3.2
2227.2,15.2,35.3,2499,4,5,0.4,1,-0.5,0,1.0
1523.2,27.0,26.7,2202,5,5,0.2,1,-2.0,0,-0.5
2905.6,39.1,76.1,2347,5,5,0.6,1,-2.0,0,5.3
2700.8,42.6,83.9,2171,5,5,0.6,1,-2.0,8,10.2
2726.4,44.5,83.9,2168,5,5,0.6,1,-2.5,12,-5.4
1907.2,19.5,43.1,2198,5,5,0.2,2,-2.5,0,-0.6
332.8,0.0,14.9,2144,5,5,-0.5,1,-1.5,8,6.1
1433.6,24.6,22.7,2229,5,5,0.1,1,-1.5,0,6.9
1024.0,0.4,16.9,2186,5,5,-0.1,2,-1.5,12,17.1
806.4,6.6,18.0,2181,5,5,-0.3,1,-1.5,8,7.7
1728.0,16.0,23.1,2221,5,5,0.2,1,-1.5,0,10.9
435.2,0.0,14.5,2127,5,5,-0.6,2,-1.5,0,10.9
25.6,0.0,16.5,2044,5,5,-0.8,1,-1.5,0,12.7
0.0,0.0,16.5,1967,5,5,-0.5,2,-1.5,0,13.1
0.0,0.0,16.1,1892,5,5,-0.7,2,-1.5,0,13.2
64.0,0.0,15.7,1815,5,5,-0.6,1,-1.5,0,9.5
1561.6,20.3,22.7,1892,5,5,0.3,1,-1.5,8,0.0
601.6,0.0,14.1,1768,5,5,-0.2,2,-1.5,0,3.5
627.2,6.6,18.0,1767,5,5,-0.2,1,-1.5,0,3.0
2163.2,33.6,49.4,1863,5,5,0.6,1,-1.5,0,-3.0
1254.4,5.1,29.0,1772,5,5,0.1,1,-1.5,0,0.4
166.4,0.0,14.5,1674,5,5,-0.4,1,-1.5,8,10.9
1075.2,21.5,22.0,1760,5,5,0.0,1,-1.5,0,3.0
1203.2,2.0,20.8,1746,5,5,0.1,1,-1.5,0,9.7
1369.6,22.7,22.7,1838,5,5,0.2,1,-1.5,12,14.5
947.2,1.2,16.5,1758,5,5,-0.1,2,-1.5,4,17.4
179.2,0.0,14.1,1657,5,5,-0.8,2,-1.5,0,27.0
819.2,15.6,20.8,1704,5,5,-0.1,1,-1.5,8,18.1
2150.4,29.3,44.7,1787,5,5,0.6,1,-1.5,20,-5.5
2048.0,37.1,82.7,1765,5,5,0.6,1,-1.5,4,-2.1
2099.2,36.3,83.9,1818,5,5,0.6,1,-1.5,0,-0.8
2201.6,38.7,83.9,1889,5,5,0.6,1,-1.5,0,0.0
2291.2,40.2,83.9,1957,5,5,0.6,1,-1.5,0,-4.4
2227.2,28.9,77.3,2018,5,5,0.5,1,-1.5,0,-2.6
550.4,0.0,14.5,2005,5,5,-0.3,2,-1.0,0,-4.4
25.6,0.0,16.5,1945,5,5,-0.6,2,-0.5,0,-3.0
0.0,0.0,16.1,1869,5,5,-1.0,2,0.0,0,-4.5
0.0,0.0,15.3,1745,5,5,-1.0,2,0.5,0,-5.5
0.0,0.0,15.3,1656,5,5,-0.6,1,0.5,0,-3.0
729.6,12.9,18.4,1677,5,5,-0.1,1,0.5,0,-4.8
1356.8,12.9,19.2,1701,5,5,0.2,1,0.5,0,-1.4
396.8,0.0,13.7,1600,5,5,-0.4,2,0.5,4,3.0
0.0,0.0,14.9,1572,5,5,-0.5,1,0.5,0,-1.0
0.0,0.0,14.5,1511,5,5,-0.5,1,0.5,8,-7.9
0.0,0.0,14.5,1456,5,5,-0.6,2,0.5,0,-6.6
0.0,0.0,14.1,1379,5,5,-0.8,2,0.5,0,-4.1
0.0,0.0,14.1,1408,5,5,-0.8,2,0.5,0,-4.2
0.0,0.0,14.9,1675,4,5,-0.8,2,0.5,0,-6.4
0.0,0.0,14.9,1574,4,5,-0.9,2,0.5,0,-6.9
25.6,0.0,14.1,1322,4,5,-2.1,2,0.5,20,30.5
307.2,0.0,14.1,988,4,5,-3.0,2,0.5,132,167.1
486.4,0.0,16.1,1042,3,5,-0.8,1,0.0,156,334.7
1228.8,9.8,19.2,1600,3,5,-0.1,1,0.0,92,276.3
601.6,0.0,15.7,1268,3,5,-0.1,2,0.0,220,54.4
460.8,0.0,14.9,1197,3,5,-0.2,2,0.0,112,-44.4
396.8,0.0,14.5,1150,3,5,-0.3,2,0.0,20,-14.9
371.2,0.0,14.5,1077,3,5,-0.2,2,0.0,20,6.0
345.6,0.0,14.5,1020,3,5,-0.2,1,0.0,20,31.8
332.8,0.0,14.5,962,3,5,-0.1,2,0.0,32,45.6
358.4,0.0,14.5,913,3,5,-0.3,2,0.0,8,39.9
371.2,0.0,14.5,867,3,5,-0.3,2,0.0,0,40.6
371.2,0.0,14.5,839,3,5,-0.4,2,0.0,12,30.4
371.2,0.0,14.9,832,3,5,-1.0,2,0.0,0,24.6
345.6,0.0,14.5,809,1,5,-0.8,2,-3.5,0,21.7
422.4,0.4,15.7,869,1,5,0.3,1,0.0,12,8.8
947.2,12.1,18.4,1560,1,5,1.6,1,-11.0,0,14.0
563.2,3.5,15.3,1584,1,5,0.2,1,0.0,12,19.0
307.2,0.0,14.1,1207,1,5,-0.1,1,0.0,4,21.4
729.6,13.7,17.6,1512,1,5,0.3,1,0.0,4,25.7
1126.4,11.7,18.8,1988,1,5,0.8,1,0.0,12,11.0
486.4,0.0,14.9,1409,2,5,0.0,2,0.0,0,3.7
307.2,0.0,14.1,1074,2,5,-0.7,2,0.0,0,1.2
320.0,0.0,14.5,935,2,5,-0.9,2,0.0,0,-2.5
358.4,0.0,14.5,841,2,5,-0.7,2,0.0,12,-15.3
332.8,0.0,14.5,802,1,5,-0.5,2,-12.0,4,-23.9
371.2,0.0,14.5,785,1,5,0.0,1,0.0,284,-338.6
934.4,14.5,19.6,1396,1,5,0.6,1,-4.5,224,-510.7
896.0,6.2,17.6,1708,1,5,0.2,1,0.0,132,-365.5
1318.4,13.7,20.4,2096,1,5,0.9,1,0.0,252,-93.9
1216.0,15.2,20.4,1856,2,5,1.0,1,0.0,112,-6.5
1177.6,13.7,20.0,1965,2,5,0.7,1,0.0,20,-25.2
1254.4,14.5,20.4,2098,2,5,0.7,1,0.0,24,-4.9
729.6,0.4,16.1,1629,3,5,0.2,2,0.5,0,-5.7
448.0,0.0,14.9,1469,3,5,-0.4,2,0.5,0,-8.1
422.4,0.0,14.9,1344,3,5,-0.8,2,0.5,12,9.5
358.4,0.0,14.5,1168,3,5,-0.7,2,0.5,8,18.5
345.6,0.0,14.5,1076,3,5,-0.3,2,0.5,16,26.4
320.0,0.0,14.5,1012,3,5,-0.6,2,0.5,8,-3.7
358.4,0.0,14.5,938,3,5,-0.9,2,0.0,84,-98.2
384.0,0.0,14.9,863,3,5,-1.0,2,0.0,128,-232.4
384.0,0.0,14.9,824,3,5,-0.9,2,0.0,164,-400.0
358.4,0.0,14.5,826,3,5,-0.8,1,0.0,112,-410.4
396.8,4.7,14.9,1008,1,5,-0.2,1,0.0,152,-247.1
601.6,7.4,16.1,1391,1,5,0.5,1,0.0,152,-110.6
294.4,0.0,13.3,1134,1,5,-0.2,2,0.0,28,-149.1
294.4,0.0,14.5,832,1,5,-0.3,1,0.0,88,-85.6
294.4,0.0,14.1,818,1,5,-0.2,2,0.0,320,253.1
371.2,0.0,14.5,887,1,5,-0.5,1,0.0,264,512.6
294.4,0.0,14.5,832,1,5,-0.6,2,9.5,52,529.7
422.4,0.0,14.9,789,1,5,-0.5,2,0.0,0,530.0
396.8,0.0,14.9,781,1,5,-0.5,2,0.0,8,517.5
384.0,0.0,14.9,777,14,7,-0.9,2,-1.5,8,479.2
345.6,0.0,14.5,699,14,7,-0.1,2,0.0,176,298.7
345.6,0.0,14.5,676,14,7,-0.1,2,0.0,304,-18.6
396.8,0.0,15.7,769,14,7,-0.5,1,0.0,104,-61.1
524.8,0.0,15.3,1026,14,7,-0.8,2,0.0,168,95.2
409.6,0.0,15.3,794,14,7,-0.1,2,0.0,228,-145.1
409.6,0.0,14.9,790,14,7,-0.1,2,0.0,20,-146.3
371.2,0.0,14.9,762,14,7,0.1,2,0.0,236,-333.6
371.2,0.0,14.9,771,14,7,0.4,2,0.0,60,-288.5
320.0,0.0,14.5,718,14,7,0.2,2,0.0,0,-288.6
307.2,0.0,14.1,672,14,7,0.3,2,0.0,0,-255.9
307.2,0.0,14.5,657,14,7,0.1,2,0.0,264,0.0
345.6,0.0,14.5,680,14,7,-0.2,2,0.0,12,-13.1
307.2,0.0,14.1,676,14,7,0.0,2,0.0,36,-5.9
307.2,0.0,14.5,666,14,7,0.1,2,0.0,8,-0.9
307.2,0.0,14.1,666,14,7,0.1,2,0.0,4,4.4
307.2,0.0,14.5,666,14,7,0.3,2,0.0,0,4.1
307.2,0.0,14.5,664,14,7,0.1,2,0.0,0,4.4
320.0,0.0,14.5,668,14,7,0.1,2,0.0,0,4.2
307.2,0.0,14.5,670,14,7,0.1,2,0.0,0,3.7
307.2,0.0,14.5,664,0,0,0.1,2,0.0,0,4.0
281.6,0.0,13.7,660,0,0,0.1,2,0.0,0,3.8
256.0,0.0,13.7,658,0,0,0.1,2,0.0,0,3.7
268.8,0.0,13.7,675,0,0,0.1,1,0.0,0,4.0
243.2,0.0,13.7,666,0,0,0.1,1,0.0,0,3.7
243.2,0.0,13.7,668,0,0,0.1,1,0.0,0,4.0
256.0,0.0,14.1,657,0,0,0.1,2,0.0,0,3.8
268.8,0.0,13.7,669,0,0,0.1,1,0.0,0,3.8
268.8,0.0,13.7,673,0,0,0.1,1,0.0,0,3.9
256.0,0.0,14.1,669,0,0,0.1,1,0.0,0,3.8
256.0,0.0,14.1,669,0,0,0.1,1,0.0,0,4.1
268.8,0.0,14.1,666,0,0,0.1,1,0.0,0,3.8
256.0,0.0,13.7,672,0,0,0.1,1,0.0,0,3.7
256.0,0.0,14.1,669,0,0,0.1,1,0.0,0,3.8
268.8,0.0,14.1,668,0,0,0.1,1,0.0,0,3.9
256.0,0.0,13.7,669,0,0,0.1,1,0.0,0,4.0
256.0,0.0,14.1,665,0,0,0.1,1,0.0,0,4.0
256.0,0.0,14.1,668,0,0,0.1,1,0.0,0,3.9
268.8,0.0,14.1,665,0,0,0.1,1,0.0,0,4.0
268.8,0.0,14.1,671,0,0,0.1,1,0.0,0,4.1
256.0,0.0,14.1,670,0,0,0.1,1,0.0,0,3.7
268.8,0.0,14.1,666,0,0,0.1,1,0.0,0,3.7
281.6,0.0,14.1,667,0,0,0.1,1,0.0,0,4.1
268.8,0.0,14.1,667,0,0,0.1,1,0.0,0,4.0
256.0,0.0,14.1,672,0,0,0.1,1,0.0,0,3.9
281.6,0.0,14.1,670,0,0,0.1,1,0.0,0,3.9
268.8,0.0,13.7,671,0,0,0.1,1,0.0,0,4.0
268.8,0.0,13.7,673,0,0,0.1,1,0.0,0,3.9
268.8,0.0,13.7,666,0,0,0.1,1,0.0,0,4.0
268.8,0.0,13.7,670,0,0,0.1,1,0.0,0,3.7
268.8,0.0,13.7,669,0,0,0.1,1,0.0,0,3.8
268.8,0.0,14.1,666,0,0,0.1,1,0.0,0,3.8
281.6,0.0,14.1,670,0,0,0.1,1,0.0,0,3.7
268.8,0.0,14.1,669,0,0,0.1,1,0.0,0,4.0
281.6,0.0,14.1,669,0,0,0.1,1,0.0,0,3.8
268.8,0.0,14.1,666,0,0,0.1,1,0.0,0,4.0
268.8,0.0,14.1,669,0,0,0.1,1,0.0,0,3.8
268.8,0.0,14.1,668,0,0,0.1,1,0.0,0,3.9
281.6,0.0,13.7,670,0,0,0.1,1,0.0,0,4.0
268.8,0.0,13.7,668,0,0,0.1,1,0.0,0,3.9
268.8,0.0,13.7,667,0,0,0.1,1,0.0,0,3.7
281.6,0.0,13.7,670,0,0,0.1,1,0.0,0,3.7
268.8,0.0,14.1,666,0,0,0.1,1,0.0,0,3.9
268.8,0.0,13.7,670,0,0,0.1,1,0.0,0,3.8
281.6,0.0,13.7,669,0,0,0.1,1,0.0,0,3.8
268.8,0.0,13.7,894,0,0,0.0,2,0.0,0,-3.7
243.2,0.0,14.1,775,0,0,0.0,2,0.0,0,-3.8
217.6,0.0,13.7,708,0,0,0.0,2,0.0,0,-3.7
204.8,0.0,13.3,702,0,0,0.0,2,0.0,0,-3.7
217.6,0.0,13.7,760,0,0,0.0,2,0.0,0,-4.0
204.8,0.0,13.7,690,0,0,0.0,2,0.0,0,-3.7
217.6,0.0,13.7,656,0,0,0.0,2,0.0,0,-3.7
243.2,0.0,14.1,642,0,0,0.0,2,0.0,0,-4.0
294.4,0.0,14.5,639,0,0,0.0,2,0.0,0,-4.0
332.8,0.0,14.9,651,0,0,0.0,2,0.0,0,-4.0
384.0,0.0,14.5,666,0,0,0.0,2,0.0,0,-4.1
332.8,0.0,14.5,660,0,0,0.0,2,0.0,0,-4.1
345.6,0.0,14.5,661,0,0,0.0,2,0.0,0,-4.1
320.0,0.0,14.5,656,0,0,0.0,2,0.0,0,-4.1
332.8,0.0,14.5,660,0,0,0.0,2,0.0,0,-4.2
332.8,0.0,14.5,665,0,0,0.0,2,0.0,0,-4.1
332.8,0.0,14.5,669,0,0,0.0,2,0.0,0,-3.6
332.8,0.0,14.5,667,0,0,0.0,2,0.0,0,-3.9
345.6,0.0,14.5,667,0,0,0.0,2,0.0,0,-3.7
332.8,0.0,14.5,669,0,0,0.0,2,0.0,0,-3.1
320.0,0.0,14.5,669,0,0,0.0,2,0.0,0,-2.8
332.8,0.0,14.5,664,0,0,0.0,2,0.0,0,-3.0
332.8,0.0,14.5,665,0,0,0.0,2,0.0,0,-2.7
332.8,0.0,14.5,665,0,0,0.0,2,0.0,0,-3.0
332.8,0.0,14.5,666,0,0,0.0,2,0.0,0,-3.4
332.8,0.0,14.5,664,0,0,0.0,2,0.0,0,-3.2
332.8,0.0,14.5,666,0,0,0.0,2,0.0,0,-3.3
332.8,0.0,14.5,665,0,0,0.0,2,0.0,0,-3.0
332.8,0.0,14.5,666,0,0,0.0,2,0.0,0,-3.3
320.0,0.0,14.5,663,0,0,0.0,2,0.0,0,-3.3
320.0,0.0,14.5,667,0,0,0.0,2,0.0,0,-3.0
320.0,0.0,14.5,667,0,0,0.0,2,0.0,0,-3.0
332.8,0.0,14.5,663,0,0,0.0,2,0.0,0,-3.0
332.8,0.0,14.5,666,0,0,0.0,2,0.0,0,-3.0
320.0,0.0,14.5,665,0,0,0.0,2,0.0,0,-3.0
320.0,0.0,14.5,664,0,0,0.0,2,0.0,0,-3.1
320.0,0.0,14.5,665,0,0,0.0,2,0.0,0,-3.0
320.0,0.0,14.5,667,0,0,0.0,2,0.0,0,-3.0
332.8,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.0
332.8,0.0,14.5,663,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,664,0,0,0.0,1,0.0,0,-3.2
320.0,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.2
332.8,0.0,14.5,665,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,665,0,0,0.0,1,0.0,0,-3.2
320.0,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,664,0,0,0.0,1,0.0,0,-3.2
332.8,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
332.8,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.3
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
332.8,0.0,14.5,672,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,671,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
332.8,0.0,14.5,672,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
332.8,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-2.9
307.2,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.1
307.2,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
332.8,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.1
307.2,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.2
307.2,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,672,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,671,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.2
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-2.9
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,668,0,0,0.0,1,0.0,0,-2.9
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,668,0,0,0.0,1,0.0,0,-2.9
320.0,0.0,14.5,671,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,672,0,0,0.0,1,0.0,0,-2.8
320.0,0.0,14.5,672,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,668,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.1,672,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,672,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,675,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,662,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,662,0,0,0.0,1,0.0,0,-3.1
307.2,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.1
307.2,0.0,14.5,667,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,671,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,670,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,672,0,0,0.0,1,0.0,0,-3.0
320.0,0.0,14.5,668,0,0,0.0,1,0.0,0,-2.8
307.2,0.0,14.5,671,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,669,0,0,0.0,1,0.0,0,-3.0
307.2,0.0,14.5,665,0,0,0.0,1,0.0,0,-3.2
307.2,0.0,14.5,666,0,0,0.0,1,0.0,0,-3.1
320.0,0.0,14.5,673,0,0,0.0,1,0.0,0,-3.2
307.2,0.0,14.5,672,0,0,0.0,2,0.0,0,-3.0
307.2,0.0,14.5,663,0,0,0.0,2,0.0,0,-2.3
307.2,0.0,14.1,664,0,0,0.0,2,0.0,0,-2.4
307.2,0.0,14.1,663,0,0,0.0,2,0.0,0,-2.3
307.2,0.0,14.5,662,0,0,0.0,2,0.0,0,-2.0
320.0,0.0,14.5,665,0,0,0.0,2,0.0,0,-2.1
320.0,0.0,14.5,666,0,0,0.0,2,0.0,0,-2.2
320.0,0.0,14.1,670,0,0,0.0,2,0.0,0,-2.6
320.0,0.0,14.5,667,0,0,0.0,2,0.0,0,-2.4
320.0,0.0,14.5,669,0,0,0.0,2,0.0,0,-2.6
320.0,0.0,14.5,666,0,0,0.0,2,0.0,0,-2.6
307.2,0.0,14.5,668,0,0,0.0,2,0.0,0,-2.6
320.0,0.0,14.5,667,0,0,0.0,2,0.0,0,-2.9
320.0,0.0,14.5,668,0,0,0.0,2,0.0,0,-2.6
320.0,0.0,14.5,671,1,5,0.0,2,1.0,0,-2.5
371.2,0.0,14.5,663,1,5,0.1,2,0.0,0,8.2
358.4,0.0,14.9,661,1,5,0.2,1,0.0,144,171.6
460.8,0.0,16.1,756,1,5,0.2,1,0.0,224,395.4
832.0,0.0,18.0,1287,1,5,0.8,1,0.0,112,494.0
678.4,0.0,16.1,1283,1,5,0.1,1,0.0,64,418.0
358.4,0.0,14.5,941,1,5,-0.3,1,0.0,144,278.7
384.0,0.0,14.9,854,1,5,-0.3,1,0.0,12,287.4
486.4,0.0,15.7,1044,1,5,-0.2,1,0.0,148,440.9
652.8,0.0,17.3,1289,1,5,-0.3,1,0.0,88,525.2
1049.6,0.0,19.2,1704,1,5,0.1,1,1.0,112,391.1
460.8,0.0,14.5,1481,1,5,-0.4,2,0.0,192,192.1
358.4,0.0,14.9,976,1,5,-0.7,2,0.0,164,26.9
396.8,0.0,15.3,830,1,5,-2.2,2,-2.0,60,0.0
486.4,0.0,16.1,781,1,5,-0.5,2,0.0,0,-1.7
409.6,0.0,14.9,706,1,5,-0.1,2,0.0,0,-1.7
371.2,0.0,14.9,683,1,5,-0.1,2,0.0,0,-11.5
384.0,0.0,14.9,679,1,5,0.0,1,0.0,4,-26.8
396.8,0.0,14.9,709,1,5,0.2,1,0.0,104,-139.0
409.6,0.0,14.9,753,1,5,0.3,1,0.0,52,-187.6
396.8,0.0,14.9,755,1,5,0.0,2,0.0,4,-190.8
409.6,0.0,14.9,751,1,5,-0.4,2,0.0,36,-227.0
